"MAXWATR_1","MAXWATR_2","FRACTEN","FPRIMQB","RTFRAC1","PERCRTE","PERCEXP","PERCFRAC","QBRATE_2A","QBRATE_2B","AXV_BEXP","TIMEDELAY"
373.218,40.051,0.647,0.694,0.19,294.441,5.258,0.49,0.166,0.056,0.263,0.825
215.289,199.051,0.354,0.266,0.629,443.731,7.84,0.874,0.208,0.202,2.76,0.477
87.299,123.63,0.148,0.256,0.823,209.603,13.912,0.228,0.193,0.024,1.732,1.044
393.158,185.153,0.774,0.853,0.704,608.036,10.795,0.221,0.074,0.19,1.286,1.806
339.874,32.169,0.515,0.232,0.523,413.946,10.372,0.185,0.171,0.042,1.183,0.165
493.518,137.115,0.402,0.877,0.641,979.737,10.143,0.772,0.149,0.059,0.421,0.301
342.126,201.825,0.128,0.384,0.143,965.577,6.552,0.535,0.222,0.101,0.765,0.244
70.27,117.752,0.799,0.581,0.194,246.467,10.252,0.317,0.156,0.097,0.646,1.935
60.767,151.453,0.748,0.104,0.312,672.367,17.597,0.262,0.085,0.194,2.861,1.706
301.614,208.623,0.941,0.516,0.438,804.628,1.864,0.338,0.244,0.014,1.546,0.275
54.422,206.535,0.86,0.301,0.062,99.069,10.687,0.184,0.158,0.196,2.033,0.457
56.097,210.861,0.321,0.285,0.349,525.029,13.596,0.881,0.183,0.24,0.088,0.214
470.227,77.57,0.057,0.79,0.654,758.059,19.736,0.537,0.185,0.185,1.759,0.672
102.762,202.58,0.791,0.503,0.416,815.859,9.685,0.425,0.217,0.062,1.84,0.64
300.735,161.601,0.51,0.311,0.95,404.242,19.342,0.938,0.1,0.052,1.821,1.733
81.146,218.991,0.357,0.69,0.751,78.745,16.621,0.071,0.003,0.072,1.995,1.172
66.644,145.822,0.441,0.728,0.399,829.714,10.776,0.536,0.166,0.075,0.815,1.287
297.357,42.331,0.6,0.264,0.677,965.454,7.64,0.412,0.097,0.007,0.039,1.025
232.428,53.812,0.225,0.717,0.506,557.988,8.341,0.736,0.097,0.196,1.334,0.809
486.816,39.502,0.136,0.681,0.642,740.237,7.791,0.221,0.243,0.206,1.94,1.351
284.915,97.441,0.387,0.377,0.644,415.96,11.846,0.386,0.196,0.108,1.645,0.823
369.208,96.494,0.148,0.39,0.12,570.439,17.613,0.347,0.169,0.045,0.799,0.956
121.219,183.684,0.403,0.631,0.801,169.381,11.132,0.163,0.02,0.144,2.432,1.81
344.653,113.22,0.588,0.169,0.708,900.88,10.732,0.45,0.228,0.157,0.899,1.546
184.363,213.47,0.122,0.142,0.165,847.414,8.909,0.342,0.157,0.012,0.867,0.487
485.004,158.127,0.56,0.749,0.195,509.404,16.862,0.051,0.078,0.003,1.166,1.614
282.196,118.906,0.234,0.268,0.789,158.334,16.686,0.085,0.222,0.037,1.648,1.923
217.871,240.771,0.618,0.192,0.709,111.337,1.779,0.751,0.088,0.024,1.858,0.923
327.13,72.818,0.4,0.867,0.344,387.579,19.037,0.414,0.057,0.24,2.1,1.485
421.722,196.799,0.94,0.453,0.181,212.532,5.284,0.262,0.012,0.1,0.651,0.587
136.682,53.619,0.61,0.789,0.208,163.338,17.639,0.937,0.199,0.099,0.69,1.77
253.961,190.262,0.797,0.836,0.453,264.045,7.394,0.881,0.101,0.146,1.612,1.768
54.285,74.603,0.256,0.093,0.706,120.858,6.682,0.645,0.023,0.24,0.75,1.311
270.633,196.867,0.413,0.346,0.642,563.908,3.042,0.87,0.118,0.225,1.108,1.693
144.922,170.898,0.24,0.493,0.282,54.697,6.789,0.17,0.232,0.116,0.352,0.523
305.157,111.929,0.638,0.837,0.525,854.372,16.774,0.708,0.053,0.207,1.344,1.543
464.679,127.969,0.35,0.671,0.491,941.285,2.728,0.139,0.164,0.052,0.843,1.028
333.887,231.982,0.386,0.213,0.899,291.023,7.865,0.322,0.187,0.088,2.162,0.255
306.009,129.082,0.401,0.476,0.911,806.582,11.549,0.568,0.091,0.057,0.099,1.228
200.403,89.435,0.456,0.145,0.716,959.229,2.628,0.908,0.219,0.108,2.362,1.873
80.13,66.24,0.4,0.622,0.515,734.317,15.075,0.486,0.246,0.097,2.319,1.815
169.861,34.833,0.375,0.742,0.741,614.018,7.592,0.19,0.087,0.005,0.319,1.814
418.262,105.42,0.779,0.945,0.843,103.525,9.053,0.491,0.047,0.166,0.475,1.374
415.625,39.063,0.669,0.219,0.444,687.503,11.688,0.781,0.172,0.141,0.563,0.632
61.865,63.452,0.184,0.793,0.775,211.922,8.7,0.184,0.046,0.23,0.484,0.972
375.964,26.263,0.245,0.089,0.267,515.386,7.647,0.48,0.23,0.029,1.418,1.769
294.995,72.131,0.266,0.108,0.624,886.232,18.729,0.337,0.116,0.046,0.093,0.759
411.121,198.529,0.428,0.103,0.731,31.016,13.288,0.128,0.156,0.103,1.839,1.427
431.061,121.487,0.896,0.439,0.876,780.642,14.946,0.318,0.12,0.162,0.783,1.563
315.457,54.045,0.183,0.211,0.328,593.205,17.775,0.752,0.043,0.037,2.086,1.394
252.396,120.732,0.646,0.699,0.818,320.258,4.536,0.352,0.194,0.127,0.374,1.239
280.713,155.298,0.126,0.309,0.232,784.182,16.976,0.358,0.208,0.21,2.318,1.753
173.541,91.165,0.888,0.118,0.895,266.975,15.132,0.102,0.091,0.018,0.859,1.948
183.813,44.226,0.179,0.772,0.263,742.678,4.98,0.593,0.005,0.184,2.884,1.286
335.535,158.978,0.143,0.88,0.819,995.85,18.557,0.307,0.054,0.147,1.875,0.564
241.766,110.995,0.625,0.68,0.371,310.676,13.197,0.067,0.24,0.032,2.269,1.418
355.475,76.663,0.345,0.949,0.471,112.68,1.661,0.856,0.173,0.05,2.857,1.198
351.41,147.58,0.855,0.144,0.94,993.774,7.065,0.853,0.082,0.233,1.119,1.147
410.956,225.912,0.288,0.239,0.133,446.417,9.171,0.473,0.225,0.009,2.383,1.817
341.302,102.975,0.315,0.451,0.934,313.117,9.199,0.198,0.178,0.123,1.667,1.017
260.388,153.925,0.816,0.614,0.936,928.468,3.844,0.909,0.201,0.203,1.239,1.39
338.748,85.905,0.838,0.458,0.659,809.023,6.141,0.839,0.172,0.067,0.425,1.271
336.414,82.074,0.592,0.696,0.198,44.687,8.055,0.168,0.022,0.078,2.466,1.408
118.61,50.516,0.674,0.727,0.154,900.758,10.141,0.92,0.051,0.162,2.514,1.869
396.619,46.259,0.174,0.788,0.182,258.552,12.267,0.398,0.102,0.102,2.416,0.78
192.328,175.266,0.643,0.072,0.762,839.479,5.098,0.612,0.202,0.03,0.258,1.781
300.323,174.991,0.524,0.536,0.616,681.522,15.828,0.306,0.06,0.166,0.884,0.457
296.368,65.347,0.88,0.806,0.452,725.467,17.59,0.367,0.21,0.029,1.075,0.649
129.102,80.371,0.145,0.588,0.63,449.224,19.629,0.11,0.051,0.249,2.918,1.806
143.604,181.665,0.626,0.696,0.9,276.374,2.874,0.914,0.183,0.033,1.076,0.276
392.938,235.8,0.435,0.068,0.842,162.24,17.799,0.834,0.036,0.065,1.027,0.128
436.389,195.563,0.829,0.654,0.766,180.916,2.906,0.791,0.15,0.161,2.5,1.074
388.873,198.831,0.531,0.186,0.566,186.898,4.852,0.233,0.19,0.014,0.877,1.501
395.795,63.425,0.797,0.742,0.255,184.212,15.359,0.328,0.229,0.186,2.194,0.341
282.251,177.82,0.882,0.688,0.235,898.927,4.386,0.227,0.013,0.13,2.416,1.099
248.88,206.865,0.062,0.509,0.178,609.318,7.95,0.823,0.028,0.066,1.944,0.571
250.5,240.167,0.763,0.372,0.833,129.159,9.865,0.878,0.217,0.236,0.74,0.525
377.008,209.598,0.481,0.309,0.418,21.86,18.824,0.579,0.08,0.229,1.495,1.939
157.254,217.522,0.19,0.33,0.138,147.897,8.72,0.281,0.025,0.249,0.985,1.845
133.99,46.78,0.478,0.295,0.085,339.24,19.622,0.877,0.23,0.111,2.365,1.618
418.152,47.357,0.836,0.567,0.351,234.139,17.741,0.226,0.191,0.068,2.636,0.339
374.207,153.705,0.755,0.606,0.376,863.038,2.675,0.722,0.083,0.25,0.539,1.824
97.461,159.473,0.208,0.862,0.862,488.286,14.434,0.229,0.216,0.134,2.707,1.293
230.89,230.801,0.438,0.759,0.699,390.509,6.661,0.867,0.177,0.168,0.363,1.051
150.305,248.077,0.809,0.094,0.759,422.125,16.618,0.53,0.051,0.105,1.22,0.439
213.367,108.441,0.402,0.675,0.388,364.997,1.673,0.654,0.234,0.002,2.865,1.703
486.185,58.33,0.909,0.217,0.097,863.222,16.04,0.468,0.23,0.087,1.604,1.34
352.948,158.237,0.826,0.503,0.804,51.889,15.331,0.153,0.183,0.199,2.981,0.534
291.425,95.834,0.33,0.619,0.709,899.537,8.28,0.852,0.065,0.075,2.992,1.599
226.77,174.689,0.825,0.156,0.543,728.762,13.687,0.729,0.173,0.186,0.898,1.166
422.244,117.107,0.421,0.516,0.271,170.357,5.139,0.668,0.155,0.199,1.158,1.749
86.145,48.126,0.319,0.774,0.6,916.261,12.499,0.897,0.033,0.077,2.585,0.295
366.132,167.465,0.715,0.867,0.208,319.465,1.86,0.144,0.16,0.029,0.386,1.929
299.554,170.871,0.625,0.779,0.949,460.577,10.219,0.271,0.232,0.144,2.964,0.42
288.953,144.476,0.082,0.58,0.3,876.71,19.708,0.812,0.232,0.196,2.478,0.483
64.172,52.081,0.475,0.084,0.925,136.972,9.122,0.716,0.091,0.18,2.778,0.602
487.366,210.504,0.193,0.404,0.685,856.691,1.348,0.928,0.091,0.1,0.309,0.429
491.046,185.098,0.368,0.801,0.656,874.879,11.115,0.318,0.103,0.009,2.659,1.207
334.546,157.825,0.275,0.645,0.521,146.005,7.485,0.272,0.226,0.17,0.474,0.592
95.099,195.865,0.218,0.712,0.274,215.706,15.178,0.709,0.092,0.236,0.835,1.702
320.978,176.089,0.479,0.756,0.782,842.653,14.176,0.134,0.149,0.136,1.192,0.882
185.901,50.104,0.314,0.438,0.138,210.213,6.061,0.473,0.117,0.103,0.456,1.739
402.496,46.561,0.725,0.922,0.465,414.435,1.123,0.278,0.058,0.003,0.283,0.839
399.036,172.931,0.354,0.739,0.114,564.702,9.976,0.665,0.074,0.029,1.015,1.275
441.223,25.275,0.213,0.542,0.424,470.953,18.882,0.806,0.237,0.177,1.109,1.71
168.24,109.636,0.588,0.665,0.944,180.123,16.754,0.807,0.077,0.07,1.117,1.466
149.152,148.624,0.222,0.458,0.398,126.84,1.726,0.875,0.081,0.094,2.501,1.965
245.282,197.128,0.083,0.532,0.631,521.611,16.908,0.539,0.047,0.216,1.449,0.781
177.386,217.014,0.332,0.126,0.283,794.558,1.944,0.554,0.085,0.109,0.944,0.875
293.045,91.179,0.662,0.282,0.582,160.592,10.742,0.705,0.244,0.154,0.589,1.194
75.598,39.337,0.607,0.711,0.143,783.449,8.195,0.075,0.066,0.037,1.296,1.088
183.978,147.36,0.376,0.639,0.51,760.378,13.689,0.33,0.128,0.154,1.673,0.43
289.941,166.064,0.53,0.4,0.699,927.735,8.979,0.052,0.103,0.035,0.628,0.232
387.115,201.468,0.084,0.239,0.253,651.737,13.684,0.933,0.027,0.033,2.177,0.747
274.341,148.376,0.616,0.647,0.061,807.131,6.576,0.31,0.142,0.118,1.555,1.982
81.476,52.383,0.414,0.397,0.822,449.102,11.486,0.779,0.162,0.249,0.258,0.111
229.297,72.461,0.071,0.774,0.676,242.195,7.977,0.451,0.217,0.1,2.039,1.145
150.47,76.773,0.103,0.528,0.216,635.624,4.305,0.679,0.216,0.199,0.501,0.61
480.225,188.257,0.599,0.701,0.613,172.86,13.302,0.135,0.223,0.088,1.539,1.236
331.497,93.486,0.319,0.189,0.238,456.976,10.696,0.778,0.02,0.048,2.26,0.159
497.61,63.164,0.117,0.592,0.893,216.744,15.78,0.769,0.24,0.192,0.134,0.862
268.216,209.502,0.698,0.485,0.392,535.1,10.993,0.651,0.14,0.091,1.464,1.62
288.184,50.928,0.59,0.614,0.062,205.086,15.436,0.948,0.034,0.25,1.014,0.612
245.886,200.287,0.843,0.799,0.386,179.452,9.874,0.473,0.1,0.198,1.582,1.007
269.946,241.98,0.541,0.754,0.098,941.895,11.289,0.667,0.106,0.109,1.35,1.744
328.284,79.108,0.662,0.898,0.915,65.683,18.307,0.849,0.159,0.213,2.928,0.659
133.524,237.297,0.94,0.831,0.635,415.472,10.019,0.244,0.143,0.055,0.991,1.74
162.115,88.968,0.534,0.689,0.703,151.742,4.184,0.483,0.152,0.157,0.678,1.742
394.092,148.706,0.35,0.339,0.511,489.263,13.228,0.947,0.178,0.2,2.347,1.664
88.452,41.809,0.176,0.434,0.703,380.377,18.469,0.117,0.082,0.151,0.146,0.748
99.686,92.937,0.697,0.823,0.687,777.773,9.11,0.473,0.055,0.137,1.644,0.463
124.487,30.823,0.846,0.407,0.621,366.706,1.139,0.46,0.229,0.17,2.846,1.093
100.125,180.168,0.923,0.842,0.421,934.998,14.398,0.543,0.039,0.039,1.26,0.908
172.058,191.498,0.4,0.244,0.534,124.765,10.319,0.494,0.211,0.142,2.683,0.743
462.042,80.069,0.201,0.494,0.883,353.4,18.499,0.686,0.056,0.014,1.119,0.985
485.086,47.453,0.744,0.353,0.157,259.224,14.175,0.103,0.229,0.219,1.834,1.802
170.218,134.575,0.615,0.238,0.801,864.198,6.113,0.213,0.163,0.098,2.978,0.837
242.92,27.417,0.596,0.852,0.251,106.454,17.829,0.181,0.098,0.143,1.105,0.871
296.808,32.608,0.208,0.669,0.384,392.462,14.492,0.749,0.225,0.105,2.829,1.871
200.101,193.462,0.668,0.333,0.066,946.229,17.32,0.483,0.102,0.08,1.068,0.891
170.026,230.032,0.29,0.195,0.1,556.035,16.171,0.502,0.132,0.207,2.851,0.378
168.46,75.688,0.253,0.326,0.636,610.294,14.5,0.251,0.038,0.195,1.185,0.658
469.705,31.853,0.509,0.885,0.204,158.639,3.135,0.215,0.216,0.222,1.263,0.327
347.949,42.139,0.808,0.579,0.252,822.267,1.334,0.632,0.117,0.034,0.757,0.939
201.062,72.406,0.117,0.601,0.757,603.275,3.231,0.524,0.132,0.151,1.049,1.462
335.864,140.466,0.648,0.391,0.24,428.228,1.009,0.869,0.174,0.243,1.285,0.341
139.676,240.373,0.759,0.141,0.735,640.079,11.54,0.485,0.233,0.189,1.196,1.425
336.111,91.618,0.073,0.73,0.33,143.014,6.401,0.369,0.173,0.218,1.966,0.793
243.579,158.484,0.214,0.582,0.172,78.622,8.691,0.459,0.124,0.155,1.268,0.151
456.219,190.097,0.055,0.673,0.884,615.36,2.065,0.848,0.102,0.038,0.043,1.092
426.227,192.02,0.382,0.069,0.882,412.481,10.808,0.508,0.153,0.054,1.729,1.659
478.192,87.704,0.718,0.776,0.281,796.999,13.012,0.298,0.206,0.167,2.368,1.096
324.329,189.191,0.742,0.66,0.179,27.598,18.919,0.899,0.071,0.106,2.731,0.447
238.47,234.372,0.408,0.713,0.113,889.283,10.201,0.249,0.16,0.213,0.63,0.873
233.472,113.44,0.529,0.161,0.15,843.263,14.35,0.256,0.111,0.172,0.105,1.233
430.594,141.496,0.459,0.912,0.294,981.873,5.195,0.557,0.004,0.222,2.619,1.685
177.991,55.817,0.924,0.461,0.404,294.197,9.66,0.534,0.013,0.208,0.872,1.549
79.608,69.907,0.754,0.638,0.788,143.685,12.177,0.675,0.225,0.092,1.311,1.595
499.945,186.691,0.59,0.181,0.112,937.134,5.618,0.503,0.164,0.157,2.519,0.653
351.794,37.909,0.211,0.937,0.669,69.101,3.547,0.558,0.08,0.16,2.504,0.862
330.481,98.224,0.111,0.363,0.315,404.547,10.495,0.789,0.015,0.148,0.886,0.147
451.55,150.189,0.713,0.283,0.531,628.666,11.878,0.371,0.072,0.02,0.211,1.419
498.352,119.757,0.901,0.172,0.148,695.56,4.298,0.143,0.201,0.107,1.197,0.548
121.246,130.936,0.163,0.359,0.353,789.431,8.248,0.391,0.089,0.159,2.907,0.59
338.94,173.206,0.544,0.681,0.923,358.893,8.709,0.776,0.154,0.02,0.808,0.643
292.853,246.402,0.536,0.25,0.388,655.155,8.239,0.528,0.227,0.089,1.754,0.758
419.086,188.449,0.808,0.118,0.203,38.706,19.422,0.819,0.236,0.124,2.262,0.825
475.61,204.187,0.144,0.54,0.242,656.742,13.144,0.783,0.159,0.05,1.689,0.12
304.059,123.904,0.472,0.894,0.325,758.181,6.467,0.925,0.19,0.104,0.939,1.647
115.808,107.123,0.063,0.132,0.197,249.763,12.694,0.831,0.055,0.173,1.558,1.987
127.811,78.874,0.866,0.317,0.856,840.273,12.672,0.529,0.226,0.183,1.082,0.587
237.015,125.786,0.889,0.062,0.892,231.392,10.715,0.459,0.235,0.186,2.72,0.635
407.001,45.956,0.857,0.715,0.195,693.485,14.83,0.243,0.23,0.057,2.058,0.812
445.892,70.895,0.753,0.72,0.64,193.978,16.584,0.833,0.049,0.223,2.903,0.64
123.279,64.276,0.077,0.298,0.788,358.161,16.461,0.607,0.012,0.221,2.809,0.473
421.146,205.107,0.533,0.362,0.705,695.255,11.661,0.69,0.225,0.22,2.249,0.991
434.988,120.842,0.619,0.056,0.201,608.83,14.509,0.681,0.07,0.026,1.477,1.985
453.253,140.714,0.261,0.715,0.359,513.555,5.956,0.316,0.111,0.204,0.709,0.356
480.252,37.126,0.333,0.611,0.661,41.452,18.127,0.812,0.187,0.134,2.552,1.058
383.16,94.901,0.398,0.419,0.877,691.776,14.26,0.872,0.236,0.146,1.981,0.427
464.844,232.422,0.627,0.767,0.064,921.876,19.109,0.57,0.075,0.09,1.266,1.347
271.045,97.729,0.427,0.121,0.533,418.951,4.767,0.687,0.02,0.065,2.042,0.995
91.968,180.676,0.535,0.356,0.303,669.437,12.383,0.602,0.135,0.087,2.137,1.074
208.258,181.473,0.593,0.871,0.305,646.854,11.699,0.691,0.048,0.074,1.87,1.69
452.045,35.3,0.459,0.63,0.818,309.211,17.734,0.216,0.074,0.093,1.819,0.589
436.307,152.263,0.843,0.263,0.917,701.602,9.295,0.303,0.085,0.176,1.814,1.438
359.814,212.427,0.109,0.467,0.939,303.718,2.948,0.882,0.095,0.195,2.938,0.61
411.038,158.305,0.358,0.586,0.938,602.482,16.726,0.511,0.079,0.119,2.474,1.078
236.493,57.382,0.256,0.753,0.192,56.772,7.334,0.12,0.115,0.182,1.062,1.099
245.557,130.688,0.675,0.52,0.246,143.563,3.616,0.738,0.15,0.136,1.99,0.603
438.696,101.355,0.653,0.192,0.435,66.904,4.164,0.329,0.075,0.016,2.474,0.501
352.014,125.25,0.323,0.485,0.822,493.413,4.094,0.847,0.01,0.083,0.813,0.453
313.452,154.309,0.626,0.884,0.253,880.372,8.969,0.567,0.207,0.026,1.645,1.743
390.466,183.807,0.443,0.382,0.254,389.41,18.242,0.354,0.16,0.057,2.903,0.908
275.11,115.363,0.447,0.224,0.672,230.721,14.466,0.801,0.021,0.063,1.747,1.286
71.533,173.755,0.517,0.088,0.081,569.34,19.87,0.193,0.028,0.137,0.455,0.393
481.268,120.444,0.597,0.155,0.555,977.661,15.702,0.388,0.248,0.064,2.664,1.879
149.564,191.484,0.236,0.683,0.267,912.049,5.241,0.382,0.012,0.19,0.064,0.256
417.053,34.723,0.052,0.714,0.6,137.948,10.254,0.45,0.052,0.247,2.277,0.491
257.697,88.199,0.831,0.067,0.796,233.284,6.161,0.542,0.208,0.21,0.114,1.722
300.653,229.208,0.581,0.864,0.123,558.72,6.555,0.076,0.204,0.067,1.537,1.477
279.395,245.166,0.649,0.843,0.551,748.049,5.861,0.41,0.12,0.149,1.401,1.273
401.233,51.422,0.422,0.246,0.386,71.542,7.953,0.918,0.193,0.134,1.984,0.173
236.795,63.054,0.324,0.845,0.694,535.588,17.867,0.593,0.15,0.061,2.464,1.442
356.683,120.334,0.803,0.372,0.444,458.624,16.639,0.491,0.009,0.134,1.483,0.984
279.779,79.245,0.452,0.426,0.417,442.022,15.211,0.377,0.146,0.056,0.624,1.693
156.787,26.538,0.346,0.729,0.642,454.107,15.083,0.67,0.231,0.096,2.195,1.423
264.728,204.214,0.592,0.419,0.895,467.657,16.551,0.247,0.243,0.043,1.567,0.634
137.561,243.024,0.161,0.534,0.829,860.597,7.211,0.573,0.23,0.186,1.399,0.188
294.666,241.376,0.097,0.753,0.723,516.362,14.197,0.588,0.205,0.15,2.159,1.946
161.566,66.721,0.363,0.72,0.167,853.151,16.268,0.642,0.07,0.058,1.073,1.8
366.571,48.593,0.403,0.662,0.508,220.833,3.623,0.929,0.05,0.021,1.086,1.053
422.821,245.468,0.066,0.55,0.171,95.834,15.498,0.366,0.206,0.052,0.711,0.307
483.356,86.99,0.493,0.268,0.936,984.741,2.756,0.538,0.029,0.013,2.977,0.512
130.145,131.65,0.851,0.643,0.879,976.685,17.02,0.656,0.146,0.006,2.392,1.018
427.051,51.807,0.354,0.519,0.565,357.428,12.689,0.424,0.171,0.013,2.104,1.18
85.431,30.191,0.121,0.159,0.536,819.216,16.996,0.62,0.233,0.053,2.481,1.333
86.282,40.312,0.784,0.697,0.928,771.426,11.475,0.537,0.133,0.218,1.985,1.904
206.61,114.511,0.273,0.919,0.863,545.048,12.307,0.644,0.189,0.168,1.191,0.268
472.589,71.28,0.925,0.093,0.426,470.586,2.32,0.285,0.089,0.101,2.782,1.654
400.052,229.716,0.688,0.488,0.86,85.886,11.958,0.479,0.112,0.177,0.702,1.084
192.712,190.399,0.61,0.465,0.927,399.176,1.877,0.215,0.114,0.176,2.37,0.189
230.231,157.303,0.099,0.324,0.768,47.251,6.318,0.595,0.231,0.091,1.665,1.631
369.098,186.307,0.876,0.785,0.173,160.531,18.416,0.057,0.057,0.232,0.95,0.738
329.08,186.54,0.115,0.266,0.26,471.136,4.322,0.158,0.076,0.02,2.95,1.198
219.135,59.47,0.7,0.653,0.299,932.252,3.298,0.597,0.015,0.126,0.408,1.705
467.865,110.007,0.062,0.535,0.456,531.865,19.293,0.057,0.061,0.193,0.636,0.333
160.11,119.414,0.342,0.367,0.218,966.736,11.03,0.544,0.053,0.13,2.383,0.365
454.517,235.828,0.186,0.667,0.425,47.373,15.222,0.15,0.054,0.101,0.237,1.954
59.229,195.728,0.907,0.19,0.619,338.874,18.312,0.07,0.105,0.017,1.638,0.649
256.433,205.56,0.231,0.638,0.815,62.265,11.507,0.55,0.008,0.157,0.621,0.37
59.064,199.82,0.145,0.486,0.371,994.995,6.383,0.918,0.033,0.009,1.391,1.388
415.515,193.695,0.279,0.439,0.778,220.467,8.427,0.896,0.099,0.11,1.26,1.167
399.2,122.916,0.552,0.329,0.91,368.048,10.948,0.572,0.161,0.184,0.237,1.695
387.61,171.613,0.672,0.449,0.897,480.718,9.716,0.126,0.083,0.126,2.497,0.789
461.163,214.102,0.948,0.537,0.512,230.354,8.517,0.582,0.123,0.241,2.975,0.67
440.289,86.551,0.804,0.716,0.179,943.726,17.34,0.424,0.083,0.077,1.261,1.472
491.705,169.388,0.519,0.93,0.406,778.689,2.589,0.105,0.156,0.186,2.254,1.117
139.758,172.491,0.915,0.551,0.949,242.439,19.439,0.889,0.034,0.204,0.494,1.076
128.662,96.851,0.627,0.223,0.135,16.611,9.146,0.163,0.153,0.173,0.883,1.298
226.88,43.787,0.543,0.327,0.852,701.663,19.861,0.482,0.075,0.249,1.168,0.699
420.569,173.59,0.65,0.524,0.397,911.378,2.09,0.949,0.233,0.063,1.41,1.844
343.884,104.266,0.87,0.767,0.484,656.986,1.431,0.32,0.092,0.131,0.237,0.174
494.891,181.308,0.793,0.736,0.427,748.171,19.135,0.124,0.007,0.078,2.081,0.299
196.942,228.329,0.605,0.214,0.169,172.005,1.137,0.635,0.238,0.198,1.244,0.847
269.067,191.443,0.908,0.074,0.599,357.917,9.767,0.06,0.238,0.085,1.262,0.264
140.143,49.857,0.322,0.508,0.434,622.44,1.995,0.639,0.148,0.132,2.91,1.303
398.761,153.897,0.777,0.451,0.194,462.774,8.109,0.39,0.176,0.018,2.852,1.141
54.202,118.755,0.073,0.596,0.527,512.639,5.371,0.262,0.212,0.225,1.314,1.195
252.533,86.716,0.155,0.909,0.422,45.542,19.107,0.277,0.027,0.112,0.724,0.189
59.503,225.089,0.823,0.153,0.472,138.558,3.581,0.429,0.018,0.11,2.583,0.107
272.308,134.396,0.409,0.429,0.051,771.12,5.952,0.659,0.18,0.025,0.92,0.362
378.107,98.306,0.369,0.906,0.728,258.674,3.526,0.108,0.025,0.173,0.097,1.788
346.219,71.184,0.853,0.181,0.351,669.376,1.632,0.613,0.144,0.019,0.932,0.815
96.692,70.978,0.621,0.585,0.297,424.078,10.273,0.764,0.21,0.11,2.749,0.995
296.313,100.476,0.404,0.097,0.938,492.681,9.73,0.818,0.192,0.246,0.635,1.783
76.752,132.419,0.76,0.305,0.38,92.416,7.529,0.741,0.164,0.123,0.396,0.345
448.364,84.216,0.423,0.166,0.465,178.231,15.259,0.194,0.237,0.056,0.535,1.834
63.568,104.733,0.73,0.655,0.407,477.178,14.988,0.289,0.078,0.218,1.737,1.437
499.78,61.145,0.844,0.328,0.668,575.688,12.977,0.349,0.033,0.126,2.044,1.509
482.01,164.568,0.667,0.087,0.77,334.418,13.6,0.155,0.001,0.104,1.65,1.112
376.541,210.271,0.203,0.185,0.643,350.043,19.834,0.422,0.106,0.085,0.759,1.516
70.242,170.5,0.561,0.424,0.649,868.593,12.097,0.089,0.21,0.083,0.007,0.714
94.934,29.669,0.92,0.244,0.814,974.854,5.894,0.5,0.176,0.08,0.066,1.282
180.188,134.698,0.117,0.456,0.299,660.404,17.583,0.906,0.194,0.182,0.271,0.711
358.496,198.584,0.674,0.474,0.203,798.83,14.842,0.47,0.072,0.102,1.67,0.55
74.005,227.505,0.119,0.586,0.401,575.077,13.1,0.47,0.197,0.162,2.287,0.365
390.521,204.929,0.863,0.521,0.695,641.239,5.933,0.803,0.174,0.212,1.808,1.545
60.382,76.993,0.371,0.298,0.526,839.723,11.783,0.062,0.049,0.167,1.71,1.945
238.635,231.158,0.546,0.839,0.876,296.15,17.194,0.761,0.228,0.202,2.353,1.102
228.885,94.255,0.836,0.481,0.939,646.915,19.537,0.099,0.235,0.057,2.962,0.241
73.566,49.307,0.345,0.631,0.725,732.302,10.113,0.513,0.212,0.009,0.427,0.791
267.694,47.934,0.462,0.557,0.18,38.218,2.454,0.678,0.168,0.037,0.292,1.743
68.732,168.619,0.537,0.849,0.109,821.169,7.088,0.389,0.072,0.001,1.034,0.171
438.641,153.183,0.456,0.623,0.54,873.17,16.76,0.461,0.162,0.172,1.707,0.548
318.176,44.611,0.53,0.17,0.248,150.643,11.609,0.743,0.138,0.05,2.444,0.326
381.458,83.282,0.853,0.578,0.234,572.514,8.343,0.926,0.196,0.085,1.554,1.352
261.212,118.082,0.219,0.341,0.1,741.091,13.137,0.69,0.034,0.228,0.747,1.053
96.033,184.247,0.508,0.173,0.888,168.709,13.974,0.324,0.155,0.042,1.842,0.772
129.349,210.381,0.47,0.383,0.895,906.19,17.153,0.275,0.001,0.171,1.803,0.167
264.398,223.605,0.499,0.314,0.513,444.952,1.016,0.791,0.026,0.101,1.793,1.757
240.997,156.314,0.544,0.21,0.622,922.73,1.893,0.115,0.148,0.101,2.885,1.057
388.544,30.576,0.7,0.899,0.552,285.285,9.078,0.941,0.1,0.182,2.872,0.31
480.17,105.612,0.515,0.349,0.424,246.712,4.672,0.722,0.058,0.14,1.257,0.714
166.235,77.625,0.762,0.596,0.861,219.246,16.707,0.614,0.237,0.128,2.252,1.985
250.665,70.621,0.114,0.784,0.248,936.402,11.207,0.781,0.048,0.082,1.473,0.447
166.922,37.785,0.185,0.076,0.287,349.067,5.937,0.859,0.22,0.01,2.783,1.95
53.104,217.302,0.456,0.551,0.671,318.793,16.865,0.9,0.238,0.155,2.727,0.708
155.688,170.789,0.685,0.153,0.207,930.176,1.417,0.649,0.146,0.075,1.197,0.166
