"MAXWATR_1","MAXWATR_2","FRACTEN","FRCHZNE","PERCRTE","PERCEXP","FRACLOWZ","BASERTE","QB_POWR","AXV_BEXP","LOGLAMB","TISHAPE","TIMEDELAY"
455.56,220.419,0.624,0.426,521.855,18.884,0.926,220.826,6.318,1.537,9.147,2.438,1.807
346.136,179.77,0.633,0.479,432.989,16.936,0.558,430.787,9.316,2.805,5.793,3.15,1.432
56.921,85.699,0.094,0.671,757.083,11.646,0.412,991.455,4.94,1.388,7.267,2.131,1.781
428.149,145.959,0.204,0.134,415.533,15.185,0.282,504.395,1.022,0.811,6.77,4.996,0.687
84.14,138.503,0.43,0.791,995.789,1.91,0.23,704.529,3.671,2.785,8.552,3.408,0.869
399.2,150.381,0.713,0.695,341.437,4.333,0.066,487.183,5.719,0.353,8.362,3.321,1.659
208.588,203.281,0.077,0.125,473.028,6.082,0.471,578.247,7.988,0.523,5.583,2.444,1.43
108.887,221.436,0.301,0.642,458.99,17.143,0.583,232.423,6.502,1.624,5.596,4.877,1.864
85.815,106.189,0.58,0.372,377.448,6.112,0.147,626.465,1.699,1.686,8.376,2.11,1.661
256.625,116.2,0.514,0.277,924.989,4.128,0.922,10.682,4.924,1.638,6.382,4.388,1.202
406.259,30.617,0.388,0.329,119.821,5.529,0.394,420.35,4.067,2.893,5.08,3.458,0.556
287.195,241.266,0.245,0.105,3.184,14.837,0.915,698.487,5.115,0.697,8.966,2.448,1.042
126.025,191.772,0.912,0.796,73.251,16.716,0.058,286.134,7.021,1.345,7.153,2.735,1.092
281.976,93.198,0.094,0.53,599.003,9.7,0.18,296.021,8.665,0.655,8.361,2.394,1.241
131.738,206.494,0.115,0.772,712.893,2.67,0.628,916.016,7.311,0.253,8.662,4.795,1.623
264.948,244.974,0.762,0.441,215.95,3.414,0.378,16.969,6.356,1.06,7.916,3.563,1.673
377.283,167.657,0.638,0.097,756.106,7.99,0.127,508.057,3.7,1.655,8.239,4.056,1.837
175.519,181.363,0.216,0.509,746.707,10.92,0.608,732.3,6.167,0.531,8.553,4.777,1.789
290.051,130.853,0.947,0.381,822.023,12.026,0.724,612.061,2.017,1.015,9.647,3.984,1.803
326.251,224.649,0.068,0.24,441.046,10.456,0.844,411.011,3.275,1.764,6.732,3.913,1.352
367.834,176.776,0.526,0.526,295.661,16.461,0.074,863.037,3.837,2.476,6.537,2.991,1.168
304.114,25.385,0.188,0.241,603.275,16.182,0.246,268.311,8.486,0.734,7.616,3.328,0.497
354.706,56.393,0.472,0.162,57.505,1.86,0.709,411.744,8.248,0.944,8.754,2.604,1.501
386.456,61.832,0.807,0.312,590.458,15.076,0.692,263.551,9.823,0.438,6.209,2.246,1.229
257.037,119.73,0.469,0.788,674.93,6.866,0.236,647.828,7.85,2.893,9.957,4.752,1.825
437.048,169.415,0.462,0.849,92.05,8.139,0.345,562.745,3.911,0.601,7.106,3.845,0.64
404.858,214.734,0.827,0.581,941.895,6.446,0.135,530.762,4.775,2.548,7.312,4.354,1.432
230.505,213.8,0.626,0.341,863.527,1.793,0.709,556.885,3.156,2.282,5.24,2.187,1.211
57.141,78.558,0.091,0.562,745.852,2.192,0.167,750.733,5.41,2.731,7.899,3.427,0.315
353.442,84.875,0.452,0.463,929.2,16.187,0.74,955.566,2.34,1.285,5.276,4.392,1.624
315.814,68.808,0.123,0.339,500.371,19.515,0.383,324.341,1.977,2.925,5.524,3.886,1.453
494.012,177.023,0.598,0.255,89.731,19.024,0.562,494.751,3.633,0.226,7.695,3.122,1.495
275.714,117.203,0.789,0.611,766.238,5.947,0.576,384.644,9.085,1.996,5.799,4.625,0.366
234.625,165.213,0.078,0.229,802.858,11.337,0.694,957.398,1.953,2.633,5.997,3.542,0.808
200.183,154.694,0.409,0.237,872.316,3.519,0.428,434.815,2.531,2.765,8.898,3.848,1.66
258.685,178.232,0.568,0.707,209.358,8.197,0.083,158.326,8.006,2.099,6.335,3.751,0.19
410.736,56.503,0.088,0.586,445.684,7.195,0.32,113.404,6.688,1.074,6.579,3.206,1.624
328.009,185.098,0.767,0.742,30.893,2.515,0.581,78.98,9.849,0.066,8.939,3.831,1.639
269.37,207.826,0.108,0.13,640.812,18.508,0.276,492.127,6.304,2.473,7.09,2.879,1.224
370.746,178.012,0.106,0.824,65.805,6.991,0.495,16.725,1.933,2.547,9.66,2.471,1.914
302.85,173.727,0.917,0.298,47.739,14.737,0.373,187.135,9.214,0.868,6.557,4.918,0.354
230.286,129.095,0.743,0.079,986.084,8.315,0.506,276.124,6.447,2.069,9.296,4.851,0.917
54.697,206.398,0.754,0.245,651.066,4.935,0.366,389.1,1.536,2.8,6.174,2.989,1.365
403.76,242.749,0.343,0.128,534.184,10.63,0.473,247.071,7.513,1.79,7.114,2.759,0.548
300.159,107.782,0.788,0.693,4.649,5.365,0.438,259.522,7.721,1.908,8.304,2.821,1.747
456.055,131.348,0.152,0.939,855.47,18.145,0.426,722.657,6.309,0.458,6.191,4.473,0.329
147.833,110.831,0.4,0.797,540.654,1.438,0.477,905.151,9.973,2.52,5.921,2.02,0.19
165.137,193.311,0.864,0.53,583.989,5.268,0.695,607.422,7.627,1.249,7.471,3.002,1.615
298.456,140.768,0.585,0.95,682.498,4.235,0.821,36.744,2.623,2.818,6.879,4.479,0.755
419.36,189.026,0.559,0.194,169.442,1.751,0.334,305.176,5.698,1.596,6.985,2.968,1.379
339.902,88.844,0.438,0.402,52.439,12.561,0.228,179.139,7.521,0.108,7.917,4.058,1.829
415.79,201.193,0.104,0.576,353.4,16.908,0.891,758.423,3.651,1.649,9.072,4.804,0.247
360.034,180.017,0.059,0.583,549.321,1.659,0.302,642.09,9.996,1.452,8.767,3.938,0.51
333.008,220.996,0.215,0.904,675.784,19.48,0.321,792.969,4.691,0.669,6.621,2.012,0.904
52.252,186.087,0.485,0.803,907.35,19.075,0.508,5.25,8.149,0.767,5.24,4.277,0.639
179.282,126.747,0.331,0.403,784.365,15.112,0.655,370.057,8.158,1.779,8.803,2.747,0.674
110.205,203.198,0.789,0.497,905.274,15.454,0.357,165.04,7.548,2.107,6.978,4.153,0.385
340.314,76.993,0.265,0.718,597.294,1.55,0.085,817.261,4.682,1.108,7.825,3.819,1.165
146.762,149.159,0.659,0.25,55.857,9.954,0.249,891.541,4.66,1.34,8.305,3.89,0.343
112.485,68.739,0.057,0.157,667.179,3.682,0.662,877.869,3.307,0.443,6.108,2.489,1.404
140.143,92.923,0.661,0.065,508.916,18.926,0.304,653.687,3.578,2.571,6.841,2.895,1.37
211.719,126.953,0.43,0.064,765.627,9.609,0.458,984.375,5.641,2.953,9.453,2.984,1.845
461.823,146.536,0.931,0.722,528.447,14.102,0.659,79.469,8.043,1.248,5.103,2.625,0.305
471.875,39.063,0.556,0.894,312.507,9.313,0.781,687.5,4.938,2.438,9.688,2.188,1.627
154.095,100.449,0.868,0.635,78.5,19.812,0.932,121.217,9.43,2.503,5.29,4.682,1.049
167.444,217.206,0.407,0.702,178.475,10.375,0.672,870.85,2.079,1.094,5.326,4.514,1.743
453.088,224.677,0.785,0.387,930.421,19.541,0.73,841.553,3.116,0.116,5.629,2.575,0.34
198.7,29.367,0.57,0.395,308.479,2.992,0.534,838.501,2.79,2.757,9.101,4.529,0.935
231.137,191.347,0.378,0.644,493.352,13.516,0.08,704.041,5.223,1.527,7.368,4.452,1.214
79.993,249.945,0.052,0.945,812.258,14.438,0.276,621.827,2.422,1.736,8.661,4.681,1.38
281.427,135.44,0.301,0.305,337.531,7.673,0.35,452.027,7.863,1.723,6.624,3.848,1.9
232.098,26.73,0.088,0.174,663.944,5.887,0.889,358.033,7.536,1.222,9.706,2.665,1.207
377.832,125.635,0.804,0.674,791.018,8.904,0.867,119.142,4.92,2.83,7.021,3.717,1.592
178.815,249.368,0.344,0.213,813.6,10.168,0.255,536.499,1.68,2.548,8.521,3.246,0.453
125.586,134.863,0.279,0.194,683.597,1.223,0.89,332.032,3.355,2.754,6.426,2.645,0.422
459.955,95.175,0.158,0.797,117.563,12.836,0.559,597.779,8.234,0.559,8.688,2.878,1.717
278.351,45.572,0.464,0.806,68.979,14.891,0.395,226.441,6.395,1.51,7.938,4.373,0.285
462.262,202.567,0.635,0.59,382.941,15.308,0.143,471.07,4.009,2.252,9.678,2.845,1.053
302.301,159.5,0.716,0.523,761.843,12.117,0.203,92.164,9.458,2.779,8.448,2.81,0.517
67.661,114.882,0.213,0.549,653.507,14.481,0.731,575.135,7.93,1.398,6.841,2.612,1.921
206.83,165.488,0.777,0.853,55.063,4.523,0.053,910.278,5.422,2.245,7.751,2.315,1.593
369.867,133.627,0.213,0.917,247.444,12.52,0.342,38.209,8.454,1.428,8.478,3.168,1.164
418.427,186.691,0.644,0.828,562.382,4.551,0.137,600.22,2.965,1.948,7.167,4.939,0.135
277.692,129.617,0.639,0.446,550.908,1.281,0.688,928.101,8.544,1.256,7.003,2.739,0.906
428.452,177.504,0.251,0.402,826.357,15.873,0.464,845.642,2.138,1.635,7.158,3.6,0.419
390.356,164.856,0.055,0.34,206.551,16.558,0.097,826.66,6.454,1.789,5.803,2.482,1.259
54.724,132.941,0.921,0.833,941.651,1.496,0.188,791.26,6.109,2.891,5.631,3.171,0.621
231,164.389,0.583,0.133,720.096,12.891,0.57,643.677,9.966,1.815,7.248,4.023,1.7
307.574,209.598,0.832,0.787,789.187,9.964,0.678,2.32,7.665,0.846,9.522,2.564,0.991
485.883,40.463,0.867,0.347,520.879,8.809,0.757,624.146,6.837,2.108,7.814,3.473,0.464
108.53,217.934,0.82,0.367,709.17,8.599,0.738,853.455,4.88,0.066,5.947,2.123,0.994
117.95,122.256,0.6,0.132,216.438,6.708,0.628,362.183,2.344,1.477,6.487,2.946,0.912
305.652,52.74,0.339,0.813,825.441,11.534,0.133,794.19,9.141,2.999,8.976,3.707,0.759
76.038,108.221,0.702,0.885,850.343,2.953,0.686,698.975,3.626,0.204,9.467,4.093,0.53
103.174,220.776,0.156,0.371,764.651,7.438,0.061,461.915,2.063,2.06,9.399,2.794,1.971
488.409,151.48,0.856,0.291,879.518,13.146,0.559,193.238,1.175,0.695,6.639,4.332,1.556
112.292,114.264,0.064,0.539,223.885,2.183,0.379,927.002,9.071,2.695,5.499,3.871,0.246
466.162,225.61,0.84,0.116,192.391,14.378,0.344,877.93,6.968,2.323,6.226,3.421,0.754
410.022,183.807,0.948,0.779,889.405,8.742,0.665,644.287,7.493,1.071,6.381,2.522,0.857
356.601,230.788,0.419,0.857,843.446,5.844,0.311,263.123,4.621,1.227,8.806,3.279,0.395
61.7,206.631,0.488,0.92,591.435,9.083,0.741,237.183,7.969,2.602,9.612,4.071,1.161
435.922,174.208,0.928,0.804,510.93,3.089,0.521,96.62,2.463,0.537,8.452,4.458,1.591
394.641,134.808,0.766,0.787,495.855,6.942,0.842,500.733,3.16,0.482,9.149,4.177,0.812
113.336,225.858,0.573,0.908,705.203,14.529,0.156,695.679,3.464,2.129,8.516,3.577,1.827
349.213,217.343,0.583,0.856,160.531,4.894,0.64,140.748,7.426,2.96,9.645,2.632,0.808
200.732,84.106,0.133,0.534,829.103,2.577,0.58,952.148,1.308,1.773,5.112,3.878,1.913
360.254,95.752,0.249,0.878,283.21,2.225,0.762,1.954,7.943,1.916,9.951,2.428,0.115
436.499,149.695,0.877,0.631,230.965,8.969,0.676,257.325,1.33,2.665,7.585,3.956,1.323
237.949,227.711,0.685,0.789,513.372,6.772,0.432,593.201,8.857,0.928,5.066,2.254,1.192
80.542,122.888,0.21,0.404,131.356,18.952,0.087,435.059,6.304,0.784,7.888,3.926,0.409
62.469,223.166,0.283,0.812,68.247,1.1,0.571,543.58,9.311,2.2,6.826,4.769,1.312
171.344,133.572,0.486,0.3,849.733,2.134,0.567,223.023,4.906,0.899,8.262,2.839,1.71
327.844,122.504,0.801,0.147,550.542,19.559,0.905,805.42,5.761,1.63,8.094,3.498,0.144
53.955,118.823,0.227,0.61,280.281,17.829,0.244,290.04,4.173,0.232,8.853,3.028,1.629
279.669,139.835,0.08,0.821,857.057,1.067,0.924,346.558,8.109,1.618,5.628,4.962,1.752
396.069,120.691,0.1,0.557,781.74,14.387,0.898,3.419,9.662,2.395,5.964,3.663,1.952
223.886,122.243,0.825,0.873,982.117,1.428,0.573,874.451,8.013,1.772,7.409,4.972,0.383
494.589,236.501,0.917,0.768,21.189,1.279,0.931,210.389,7.24,0.389,6.198,2.652,1.891
348.828,26.758,0.549,0.254,632.816,17.18,0.732,992.188,8.102,1.336,8.633,4.508,1.3
97.241,69.714,0.402,0.465,461.431,9.489,0.834,167.481,3.263,0.685,8.582,2.092,1.968
172.058,112.506,0.803,0.405,934.815,4.706,0.147,997.314,9.844,1.078,9.21,4.035,1.287
343.06,51.669,0.849,0.651,771.853,4.634,0.701,970.825,4.068,2.286,5.397,3.188,0.314
94.769,164.828,0.257,0.813,952.515,5.729,0.66,208.131,4.007,1.2,7.101,2.974,1.424
146.899,117.834,0.092,0.696,40.537,17.56,0.844,629.395,6.647,0.436,8.645,4.621,1.931
412.631,62.367,0.662,0.61,88.083,15.947,0.334,169.862,8.923,2.936,7.295,2.58,1.997
260.718,230.554,0.131,0.335,684.085,9.266,0.128,54.2,9.908,2.43,7.82,4.659,1.167
368.768,105.612,0.613,0.472,276.252,7.204,0.231,692.993,1.216,0.663,8.286,4.76,0.817
472.974,67.297,0.157,0.449,163.583,14.703,0.67,33.692,6.7,1.707,9.573,3.783,0.287
423.206,91.962,0.781,0.489,949.952,11.748,0.487,48.585,1.182,0.011,9.437,3.501,1.327
275.165,243.381,0.948,0.07,165.902,1.471,0.835,570.923,4.214,1.462,5.009,3.867,1.367
115.808,28.131,0.465,0.293,59.824,16.581,0.259,372.315,8.719,2.203,8.585,2.16,1.039
289.337,53.262,0.099,0.37,7.456,17.21,0.503,211.793,1.764,2.76,7.337,2.729,0.473
474.402,137.115,0.901,0.926,200.447,9.159,0.245,419.19,8.016,0.375,8.351,2.582,0.51
181.342,188.779,0.385,0.608,68.735,19.181,0.378,455.201,4.49,2.052,8.757,3.141,1.714
381.842,106.546,0.557,0.257,600.712,3.229,0.619,526.734,6.198,2.905,8.57,3.92,0.154
141.736,204.572,0.266,0.484,60.8,6.358,0.092,968.994,9.255,1.632,9.762,3.001,0.702
61.096,100.751,0.254,0.103,973.389,19.021,0.129,540.772,2.378,2.939,6.586,2.54,1.933
439.136,119.373,0.449,0.671,334.479,2.624,0.551,513.184,3.351,1.675,9.529,2.754,0.378
272.363,248.682,0.846,0.379,775.393,15.732,0.572,728.516,6.748,2.69,7.1,3.857,1.001
374.811,152.249,0.402,0.58,335.09,18.963,0.155,386.109,2.12,0.422,9.898,3.311,1.802
436.142,33.253,0.61,0.544,639.347,9.611,0.714,814.881,6,1.124,7.014,2.532,0.3
223.529,153.622,0.807,0.299,787.478,12.65,0.744,361.451,6.459,2.521,5.475,3.235,1.154
281.262,170.404,0.381,0.582,864.992,14.624,0.221,662.842,7.748,0.347,5.096,3.48,0.412
268.079,57.465,0.457,0.815,89.609,13.473,0.532,719.483,6.254,1.138,8.055,2.021,1.745
134.238,44.02,0.329,0.209,509.465,5.213,0.267,597.107,6.431,2.275,9.929,4.914,1.495
473.633,235.059,0.834,0.398,863.283,4.043,0.489,605.469,5.254,2.356,7.559,3.324,1.526
347.07,101.465,0.3,0.764,832.033,14.137,0.686,511.719,4.973,2.637,5.84,4.73,1.712
50.824,46.176,0.662,0.17,214.241,5.655,0.53,774.536,6.222,0.274,7.199,4.744,0.996
435.126,43.869,0.663,0.376,333.869,19.209,0.388,965.454,9.171,2.341,6.122,2.66,1.592
255.609,197.787,0.618,0.182,446.661,10.665,0.268,385.865,6.521,1.885,7.521,4.281,1.56
289.282,173.206,0.552,0.848,849.123,12.884,0.285,0.489,3.237,0.494,5.93,3.742,1.55
61.261,150.601,0.163,0.787,445.928,3.127,0.457,314.332,4.233,1.363,5.135,4.414,0.444
393.268,106.985,0.267,0.909,821.413,10.614,0.586,91.187,3.016,0.135,8.404,3.082,0.997
414.142,131.485,0.454,0.753,980.103,12.682,0.092,434.449,8.971,2.772,7.083,3.655,0.901
384.918,72.488,0.621,0.632,867.311,19.761,0.579,799.195,8.087,2.674,7.256,4.86,1.52
485.361,233.644,0.849,0.923,717.471,18.814,0.588,111.756,9.797,2.858,9.748,4.735,1.201
397.031,101.588,0.423,0.094,222.359,10.668,0.856,837.341,9.085,2.293,6.482,2.306,1.538
293.1,58.852,0.142,0.905,603.703,18.025,0.658,60.487,7.095,1.296,9.873,4.221,1.593
248.798,45.627,0.164,0.411,966.675,4.514,0.62,35.768,2.21,2.13,7.568,4.792,0.861
193.097,60.074,0.884,0.151,723.269,6.615,0.531,599.488,5.393,2.289,5.233,2.925,0.125
168.735,96.864,0.619,0.27,292.182,15.557,0.549,252.869,4.432,2.318,6.733,3.614,1.156
290.463,35.561,0.46,0.313,218.941,9.898,0.206,164.002,4.757,2.52,9.199,3.77,1.441
435.071,163.812,0.214,0.854,554.448,11.618,0.62,754.639,7.836,0.072,6.903,3.72,0.431
225.452,142.499,0.762,0.762,2.696,1.543,0.493,585.694,9.708,2.676,8.822,3.026,0.367
357.068,52.081,0.092,0.201,394.781,1.199,0.512,525.635,4.562,2.563,6.022,2.468,0.901
303.674,81.415,0.486,0.11,496.831,15.013,0.502,157.96,3.573,1.744,7.172,2.141,1.234
460.559,228.412,0.107,0.884,747.805,4.382,0.228,92.53,2.896,2.058,9.979,3.222,1.671
463.965,191.553,0.421,0.678,216.805,17.885,0.463,396.485,5.166,0.288,8.838,3.541,0.822
219.629,222.314,0.305,0.934,720.706,5.787,0.481,814.453,4.006,2.479,8.389,4.49,0.488
307.739,244.836,0.248,0.231,202.645,8.914,0.311,994.629,2.692,2.949,7.034,3.197,0.862
151.239,221.848,0.84,0.293,593.632,1.582,0.277,943.97,6.059,0.355,9.824,2.595,0.197
417.218,215.201,0.763,0.796,924.439,4.723,0.947,261.597,5.516,1.24,6.043,4.572,1.008
210.043,173.769,0.561,0.546,352.729,5.501,0.375,907.166,8.738,1.855,9.946,2.437,0.685
206.39,53.647,0.829,0.337,399.786,1.462,0.142,682.74,9.193,0.151,5.412,2.078,0.969
303.949,116.489,0.605,0.901,526.738,13.967,0.474,837.036,7.909,0.462,9.387,3.057,1.121
80.103,179.358,0.591,0.591,610.844,3.458,0.865,449.708,5.452,2.568,8.528,4.035,1.107
123.279,31.866,0.693,0.921,367.438,1.422,0.754,623.291,8.394,0.349,7.057,2.995,0.971
454.956,227.478,0.502,0.759,791.506,1.51,0.112,274.903,8.378,2.507,8.728,2.836,0.837
468.359,37.305,0.254,0.352,179.696,19.258,0.268,851.563,5.711,2.695,6.055,3.055,1.145
484.399,61.584,0.767,0.921,790.529,12.81,0.169,879.395,8.897,2.685,9.895,2.371,1.434
454.297,142.773,0.338,0.437,335.944,15.102,0.746,570.313,6.555,0.727,6.523,4.086,0.461
441.058,86.606,0.753,0.739,534.551,19.46,0.635,922.974,2.214,2.641,9.816,3.127,0.981
346.96,186.774,0.773,0.14,932.862,1.923,0.078,159.425,7.295,0.346,8.693,4.205,0.685
408.539,29.916,0.178,0.446,630.253,19.794,0.602,764.771,1.071,2.061,5.392,3.613,1.925
354.596,210.696,0.527,0.171,485.479,19.371,0.185,302.125,3.227,1.283,5.474,3.574,0.857
149.976,74.988,0.057,0.908,172.372,8.153,0.406,112.794,1.646,0.193,9.792,4.178,0.926
416.998,131.155,0.655,0.552,803.835,7.682,0.746,542.359,2.401,0.328,9.429,2.467,0.869
302.081,132.144,0.526,0.931,27.964,11.514,0.636,701.05,8.136,0.625,7.772,4.308,0.11
106.854,46.725,0.202,0.588,717.654,9.802,0.79,431.275,8.423,2.314,5.141,4.889,0.887
212.378,42.908,0.72,0.625,346.198,16.206,0.625,157.716,8.167,0.281,5.408,3.891,1.474
207.104,59.607,0.07,0.601,100.107,10.045,0.678,903.809,3.773,2.565,5.857,2.145,0.72
89.331,241.541,0.108,0.253,604.008,9.823,0.731,962.402,6.691,0.07,6.541,3.024,1.459
198.837,158.937,0.311,0.421,877.626,5.38,0.106,506.287,2.168,0.761,6.291,4.137,1.038
131.189,51.642,0.399,0.448,740.481,3.537,0.366,461.182,6.091,1.233,7.379,4.478,1.868
169.312,128.601,0.68,0.321,949.708,14.313,0.704,101.075,3.298,0.134,7.117,4.987,1.882
259.454,54.141,0.764,0.781,573.857,8.526,0.401,340.699,3.627,1.928,5.677,2.624,1.585
286.041,178.177,0.748,0.09,825.319,19.149,0.758,95.094,5.371,1.576,6.588,4.078,0.709
270.99,126.376,0.227,0.457,228.89,6.045,0.522,115.357,4.526,2.907,8.386,2.778,1.519
368.933,126.569,0.296,0.574,747.317,5.894,0.766,309.815,5.906,1.64,5.773,4.223,0.914
453.748,28.351,0.876,0.176,164.315,17.75,0.318,451.417,1.222,2.457,5.573,4.073,0.815
167.938,233.713,0.916,0.685,615.116,4.365,0.416,684.204,6.639,0.56,9.091,3.128,1.157
74.609,234.18,0.141,0.915,304.694,12.133,0.605,976.563,2.336,1.571,9.18,3.43,0.399
469.733,199.71,0.859,0.756,77.28,19.705,0.317,503.296,2.752,1.663,7.593,3.662,1.599
270.386,91.248,0.112,0.783,459.478,14.499,0.439,388.184,2.226,2.05,8.904,2.379,0.627
172.278,140.521,0.88,0.139,169.686,4.085,0.58,358.155,7.818,1.542,9.589,2.519,1.827
139.319,90.643,0.463,0.758,990.967,11.562,0.841,933.35,9.391,0.157,6.888,2.827,1.121
480.609,85.287,0.168,0.632,946.656,1.165,0.718,885.864,2.021,0.386,5.021,2.781,0.565
87.848,203.445,0.399,0.094,941.529,10.484,0.927,99.976,1.372,1.678,8.643,2.786,0.937
149.152,67.984,0.424,0.583,672.489,14.853,0.942,353.394,3.741,2.652,6.893,3.218,1.175
183.978,106.601,0.745,0.54,496.465,11.277,0.394,711.06,2.434,2.281,8.2,3.593,0.73
244.897,122.449,0.5,0.648,414.557,9.192,0.23,995.605,3.123,2.231,7.722,3.077,0.755
443.75,221.875,0.162,0.613,375.006,8.125,0.613,125.001,6.625,1.126,9.375,2.375,1.254
110.507,65.553,0.461,0.9,890.321,8.516,0.55,434.998,5.042,2.679,7.321,4.357,1.856
284.75,130.263,0.12,0.671,737.49,7.69,0.191,698.181,2.111,1.076,8.569,4.575,0.58
304.608,88.474,0.119,0.456,996.948,8.577,0.138,433.228,1.797,1.207,9.897,4.461,0.984
320.758,217.068,0.384,0.226,916.139,11.708,0.107,219.117,8.316,1.918,6.602,4.023,1.594
54.175,202.869,0.348,0.745,400.885,11.307,0.098,509.278,9.925,1.148,5.369,4.008,0.495
397.443,218.057,0.463,0.298,126.596,6.337,0.456,6.715,3.152,1.653,6.194,2.934,1.324
117.181,52.109,0.541,0.898,113.656,2.222,0.401,31.373,6.723,1.32,6.755,3.71,1.461
304.169,145.383,0.64,0.55,261.604,14.57,0.914,447.877,9.962,2.991,9.335,4.576,1.526
245.886,223.248,0.81,0.834,802.004,9.011,0.365,505.127,7.242,1.992,9.64,4.949,1.023
424.579,246.017,0.684,0.65,107.309,8.373,0.944,51.393,8.256,0.771,9.677,2.777,1.95
147.119,33.569,0.814,0.107,588.871,8.7,0.241,458.008,9.411,2.423,6.45,2.501,1.31
371.35,30.878,0.055,0.857,694.095,17.797,0.827,542.725,8.969,1.047,8.373,2.124,1.961
316.748,173.755,0.337,0.654,930.665,8.663,0.545,897.461,9.815,2.593,8.276,2.729,1.71
318.835,228.961,0.604,0.646,495.366,5.486,0.135,846.924,5.608,0.158,5.255,3.268,1.555
288.348,223.605,0.201,0.511,788.943,3.512,0.327,483.033,1.911,0.097,5.331,2.29,0.461
125.806,219.788,0.19,0.457,556.157,8.951,0.802,613.77,9.038,1.795,8.098,4.386,1.713
358.826,223.468,0.292,0.703,906.495,7.805,0.213,677.979,4.808,2.293,6.393,2.831,0.768
184.253,225.72,0.101,0.906,408.697,17.393,0.794,720.215,1.98,1.968,5.095,3.704,1.599
328.888,73.038,0.178,0.16,372.687,14.427,0.769,393.433,6,0.634,5.081,4.727,1.597
167.719,238.217,0.512,0.372,829.469,9.032,0.303,128.053,6.169,2.799,8.107,3.508,1.607
393.652,156.396,0.843,0.424,935.548,11.354,0.885,302.735,6.01,1.131,5.557,3.635,0.263
304.883,150.684,0.496,0.286,238.289,15.918,0.377,230.47,4.129,0.481,9.434,4.449,1.775
100.098,71.143,0.741,0.161,861.33,2.521,0.438,298.829,2.74,1.682,9.561,3.131,0.395
316.144,26.675,0.385,0.566,309.211,16.857,0.214,419.8,1.104,1.094,9.49,2.339,1.665
442.322,237.091,0.712,0.114,377.203,1.83,0.179,926.025,9.22,1.878,9.899,3.904,0.353
112.567,37.277,0.721,0.329,148.324,9.152,0.116,498.658,9.645,2.956,7.441,4.119,1.363
200.018,189.987,0.5,0.809,151.254,4.829,0.568,567.994,6.841,1.037,6.411,4.385,1.563
174.475,44.94,0.561,0.125,881.593,11.859,0.095,230.225,6.157,1.61,6.81,2.311,0.344
157.556,189.63,0.143,0.782,978.76,7.619,0.383,605.713,9.853,0.87,9.86,4.583,1.767
109.93,125.607,0.139,0.077,939.332,12.01,0.856,141.236,5.831,2.516,8.798,3.89,1.258
395.355,155.161,0.591,0.775,229.866,11.889,0.91,383.912,4.112,0.04,7.433,4.697,1.587
411.972,109.059,0.871,0.891,95.407,8.924,0.302,933.045,5.798,0.471,9.968,3.578,0.889
340.973,48.758,0.681,0.263,879.03,16.421,0.421,412.476,7.56,0.366,7.706,2.224,0.812
406.396,55.103,0.453,0.264,653.324,6.511,0.351,198.243,5.21,0.66,5.952,2.132,0.303
236.932,245.358,0.518,0.06,459.844,16.185,0.67,689.087,7.509,2.525,6.821,2.006,0.933
219.135,187.46,0.703,0.948,418.341,2.074,0.295,476.685,4.262,1.297,6.091,2.796,1.756
281.537,149.228,0.698,0.464,142.953,13.318,0.754,341.92,2.768,2.04,7.722,2.474,0.26
75.488,122.119,0.903,0.21,87.9,5.045,0.741,541.016,3.936,2.127,5.537,2.17,0.379
102.35,140.823,0.722,0.759,206.185,18.147,0.883,304.078,9.819,2.425,9.488,3.908,0.768
429.468,202.429,0.469,0.223,559.086,16.391,0.915,929.199,6.533,2.805,8.445,3.534,1.914
319.275,101.74,0.55,0.15,88.144,2.573,0.06,621.338,1.837,2.229,7.906,3.318,0.928
277.307,94.598,0.517,0.795,758.547,19.244,0.378,575.928,6.069,0.725,5.238,3.091,1.988
325.62,67.201,0.221,0.693,765.81,11.383,0.839,367.127,2.929,2.098,7.715,3.254,0.477
446.606,80.481,0.842,0.677,581.547,18.933,0.435,701.66,5.329,0.664,7.678,4.357,0.512
78.839,46.89,0.846,0.33,453.741,16.635,0.408,447.144,7.397,1.808,8.611,3.312,1.734
313.754,97.304,0.508,0.76,637.882,10.622,0.463,184.51,1.039,0.883,9.887,3.878,0.709
414.417,110.419,0.834,0.858,797.609,13.158,0.512,661.866,5.155,2.951,5.511,3.208,0.107
176.233,230.389,0.832,0.523,424.566,16.09,0.619,70.069,6.473,1.692,5.931,3.448,0.46
119.434,188.037,0.238,0.41,263.679,1.557,0.899,537.11,6.713,2.49,8.447,3.213,0.916
185.022,71.307,0.498,0.329,389.41,18.242,0.215,144.288,2.993,2.57,8.881,4.022,1.852
436.389,219.843,0.452,0.734,408.941,19.949,0.127,679.444,4.364,2.02,7.728,4.807,1.176
100.537,239.673,0.446,0.847,379.889,15.565,0.513,315.43,8.655,0.262,9.038,3.233,1.127
245.007,163.922,0.498,0.583,96.933,11.868,0.662,854.736,8.209,1.541,6.622,4.791,1.105
408.676,81.483,0.6,0.05,317.573,4.239,0.414,379.822,7.578,2.734,8.442,3.198,0.382
254.126,247.034,0.51,0.524,239.754,9.619,0.805,109.864,8.721,2.884,9.602,3.882,0.586
