"MAXWATR_1","MAXWATR_2","FRACTEN","FRCHZNE","RTFRAC1","PERCRTE","PERCEXP","FRACLOWZ","BASERTE","QB_POWR","AXV_BEXP","LOGLAMB","TISHAPE","TIMEDELAY"
385.825,142.128,0.294,0.504,0.916,690.006,5.793,0.206,937.927,2.486,0.953,8.931,2.034,1.619
209.824,185.524,0.853,0.395,0.118,491.277,10.255,0.415,935.486,4.345,2.102,8.86,2.094,0.866
292.221,238.588,0.26,0.816,0.686,183.175,10.599,0.06,390.076,8.243,1.945,9.805,4.006,1.408
334.491,228.22,0.094,0.333,0.845,58.969,13.313,0.69,186.158,4.936,0.677,6.934,4.98,1.375
267.419,163.702,0.728,0.07,0.796,905.03,3.547,0.59,438.721,4.645,1.071,7.401,3.94,0.268
487.585,144.586,0.266,0.534,0.608,861.085,5.161,0.475,636.963,9.347,1.279,8.988,4.705,0.324
197.931,211.465,0.845,0.834,0.296,181.283,9.681,0.311,69.215,6.327,0.231,9.575,3.026,1.587
177.112,130.634,0.401,0.25,0.919,643.802,15.876,0.67,754.639,3.138,0.835,5.392,2.064,1.052
155.112,145.424,0.435,0.541,0.384,675.357,16.091,0.18,382.264,8.454,1.407,9.844,4.498,0.521
153.326,189.163,0.395,0.461,0.218,250.13,6.332,0.686,179.078,2.473,1.791,8.474,2.099,1.882
210.126,156.369,0.213,0.826,0.8,458.379,17.637,0.469,407.838,3.521,2.174,8.599,2.885,0.502
484.042,210.133,0.136,0.578,0.526,475.652,17.083,0.204,107.362,5.048,1.962,7.532,2.61,1.768
51.401,28.529,0.601,0.903,0.725,749.575,7.259,0.844,948.669,6.028,0.551,9.981,3.689,1.835
362.973,79.726,0.579,0.521,0.779,303.291,13.586,0.652,426.209,3.224,0.261,7.74,2.913,1.021
243.195,182.681,0.759,0.849,0.745,496.709,10.962,0.69,677.613,9.324,0.779,9.033,4.617,0.454
239.624,107.507,0.258,0.574,0.202,856.935,3.533,0.225,724.121,5.056,2.114,9.822,4.167,1.62
490.936,33.981,0.379,0.083,0.603,984.741,2.997,0.784,611.939,8.487,0.009,8.829,3.82,0.792
128.387,50.461,0.879,0.198,0.862,636.112,3.498,0.664,855.103,4.488,2.554,8.433,3.676,0.576
166.4,182.187,0.837,0.491,0.223,111.215,19.984,0.317,57.74,3.411,1.382,9.959,3.297,0.7
293.457,55.322,0.523,0.055,0.368,353.522,19.443,0.888,373.048,8.928,2.526,6.299,3.072,0.589
434.302,181.555,0.108,0.765,0.092,885.255,18.989,0.467,906.738,4.502,2.439,9.026,2.066,1.412
226.55,78.229,0.476,0.128,0.733,284.919,16.925,0.684,72.511,8.978,0.054,5.873,3.023,1.292
91.748,61.255,0.787,0.204,0.438,903.321,1.946,0.408,479.493,4.278,0.467,8.716,3.063,0.49
139.374,195.7,0.913,0.449,0.181,953.492,3.591,0.813,768.189,8.206,0.665,9.61,3.351,0.232
194.69,174.579,0.268,0.229,0.293,807.863,12.462,0.27,731.201,8.833,2.405,7.853,4.103,0.85
475.555,195.92,0.42,0.133,0.052,766.97,7.32,0.908,99.244,6.861,1.717,6.588,3.694,0.557
224.545,181.02,0.152,0.923,0.105,579.655,7.667,0.319,110.78,8.295,0.218,5.401,4.445,1.202
229.407,242.035,0.211,0.794,0.63,758.059,17.268,0.241,935.303,5.608,0.264,7.653,3.233,0.774
471.106,138.763,0.395,0.174,0.533,951.417,7.285,0.632,46.632,9.492,0.949,9.889,2.934,1.097
138.55,160.681,0.066,0.464,0.917,729.983,3.199,0.452,804.199,5.003,1.909,7.41,4.043,0.932
130.283,136.964,0.49,0.677,0.745,851.625,1.813,0.79,750.916,8.379,0.67,8.426,3.304,1.032
260.004,40.024,0.503,0.103,0.38,287.971,2.45,0.441,326.295,1.012,2.597,7.679,3.968,0.445
293.896,223.853,0.228,0.939,0.863,540.044,2.614,0.903,717.774,5.228,2.821,6.47,4.692,0.762
256.104,112.671,0.16,0.677,0.207,584.965,13.784,0.849,614.258,1.167,1.222,6.03,2.108,0.377
91.83,120.815,0.112,0.949,0.314,159.737,18.763,0.869,85.389,5.219,2.672,6.172,3.232,0.615
448.969,210.092,0.85,0.26,0.909,797.732,13.471,0.728,949.341,8.272,2.24,9.388,4.032,0.775
158.105,119.482,0.428,0.431,0.899,427.74,13.135,0.076,845.703,2.916,0.686,9.404,4.279,0.612
320.044,59.387,0.589,0.93,0.264,287.605,15.649,0.766,574.707,7.209,1.514,8.459,4.164,0.689
191.504,180.127,0.136,0.315,0.192,439.459,8.904,0.164,396.485,7.873,0.347,5.088,4.033,0.76
321.417,189.273,0.543,0.576,0.465,158.822,15.823,0.881,624.878,3.541,1.909,6.757,3.826,1.616
296.478,50.351,0.07,0.765,0.722,790.896,13.007,0.915,409.302,1.091,2.67,6.404,2.336,0.933
452.155,226.077,0.079,0.566,0.563,523.564,8.856,0.608,608.765,8.872,0.362,6.169,2.123,0.622
342.786,72.845,0.068,0.304,0.262,135.018,5.875,0.074,855.225,4.957,1.828,6.002,2.617,0.156
244.293,142.801,0.79,0.688,0.212,674.93,3.864,0.151,349.976,6.209,0.417,5.08,4.839,1.242
219.574,130.551,0.099,0.057,0.805,869.996,13.508,0.41,705.2,9.696,0.195,6.448,3.112,1.137
139.539,230.719,0.119,0.569,0.826,900.147,17.184,0.186,285.401,5.48,2.146,8.636,3.135,1.148
182.605,149.42,0.767,0.567,0.617,656.009,10.913,0.069,865.479,8.802,0.019,9.213,3.761,0.103
57.965,197.293,0.6,0.78,0.317,213.997,3.716,0.622,826.538,2.341,2.549,5.353,2.237,1.04
167.114,90.149,0.304,0.174,0.739,229.012,19.583,0.214,625.489,5.909,0.658,7.932,3.097,0.231
112.622,212.317,0.638,0.558,0.665,514.165,9.86,0.632,535.645,5.03,0.506,6.702,3.296,0.238
295.819,113.962,0.059,0.874,0.726,332.404,18.212,0.767,397.095,6.554,0.045,6.036,4.535,1.919
309.799,54.018,0.407,0.794,0.075,269.111,16.685,0.546,101.014,2.547,0.563,7.188,2.341,0.708
376.953,237.695,0.268,0.423,0.563,789.065,14.211,0.437,101.563,7.82,1.993,9.492,4.508,0.585
80.817,31.18,0.582,0.614,0.265,577.275,6.165,0.942,525.757,4.205,2.889,7.795,3.538,1.763
187.329,150.354,0.264,0.433,0.217,242.683,17.987,0.901,256.348,7.333,2.269,8.879,2.33,1.012
153.052,97.18,0.22,0.427,0.429,510.259,7.114,0.355,281.739,1.127,0.565,9.651,3.941,0.666
269.946,147.717,0.633,0.211,0.754,395.026,10.788,0.497,791.504,2.938,2.632,5.813,4.826,1.159
287.827,163.441,0.757,0.909,0.625,95.285,6.183,0.53,188.905,5.342,2.232,9.854,3.554,1.855
136.462,249.396,0.522,0.29,0.326,989.014,2.99,0.244,436.768,3.468,2.4,9.852,4.227,1.345
218.365,230.472,0.476,0.429,0.552,82.162,9.82,0.823,534.546,1.172,2.341,8.688,4.431,0.801
264.563,83.832,0.056,0.133,0.166,461.187,18.752,0.086,669.678,3.217,0.592,7.887,2.811,1.738
273.132,121.735,0.78,0.752,0.193,509.526,17.481,0.313,113.526,2.808,0.787,9.34,4.963,1.988
155.194,184.274,0.79,0.818,0.782,894.899,9.899,0.711,834.595,1.491,0.607,6.973,4.347,1.546
193.207,214.047,0.117,0.166,0.767,717.654,2.598,0.715,552.857,9.942,2.48,9.905,4.6,0.523
428.204,26.016,0.651,0.668,0.679,771.12,10.795,0.694,166.871,5.659,0.032,6.664,3.999,1.828
263.3,109.128,0.936,0.626,0.228,717.166,14.612,0.378,820.923,9.595,2.581,5.303,3.451,1.931
220.782,185.977,0.082,0.338,0.573,669.559,9.755,0.462,643.433,3.62,1.836,7.953,2.382,1.129
323.834,114.456,0.321,0.527,0.51,722.781,1.805,0.499,268.922,1.594,2.388,8.454,3.447,0.397
252.863,65.347,0.54,0.608,0.849,350.226,4.764,0.667,183.472,9.201,0.867,9.706,3.51,1.935
162.363,226.833,0.948,0.49,0.677,159.249,6.767,0.081,290.955,5.013,2.77,8.919,4.426,1.962
363.495,196.14,0.602,0.201,0.942,830.446,19.436,0.192,192.017,5.481,1.374,5.479,4.798,0.353
99.988,57.135,0.054,0.381,0.424,941.163,10.393,0.768,978.76,4.76,0.148,6.654,4.054,1.852
404.034,221.793,0.687,0.91,0.448,576.786,10.553,0.73,206.91,2.522,2.671,5.449,3.018,1.484
290.244,120.265,0.634,0.885,0.629,808.657,19.7,0.942,145.448,3.141,0.447,6.922,4.722,1.677
163.599,221.985,0.776,0.28,0.253,33.701,3.403,0.474,70.802,1.057,2.556,8.909,2.605,1.739
310.898,158.717,0.806,0.105,0.746,44.016,9.921,0.659,988.22,2.499,2.729,5.218,3.213,1.881
401.508,82.651,0.699,0.854,0.125,348.517,17.108,0.443,586.06,6.76,0.377,8.392,3.997,1.436
458.417,208.444,0.511,0.841,0.105,494.512,18.397,0.41,543.58,8.786,0.742,9.346,3.79,1.052
163.489,180.072,0.357,0.184,0.424,611.576,11.071,0.573,269.288,3.762,2.507,7.526,2.172,1.291
427.051,101.025,0.874,0.069,0.607,181.649,11.428,0.115,857.422,2.037,0.604,5.439,4.15,1.429
332.87,141.579,0.593,0.754,0.73,467.84,11.591,0.76,208.924,8.774,2.547,6.946,2.352,0.789
227.649,169.086,0.854,0.172,0.795,660.404,13.78,0.314,329.835,1.565,1.588,8.61,2.237,1.513
87.793,84.326,0.85,0.685,0.196,21.494,5.416,0.217,126.954,3.76,2.654,9.561,3.623,1.67
203.149,33.459,0.654,0.584,0.874,246.59,15.389,0.054,502.442,7.93,2.562,7.493,4.521,1.579
320.264,87.622,0.316,0.38,0.613,942.383,2.392,0.162,862.305,4.208,1.334,6.333,4.728,0.661
430.347,102.673,0.762,0.555,0.123,628.422,12.847,0.319,780.762,3.386,2.542,9.636,4.348,1.849
388.242,113.014,0.792,0.232,0.479,215.889,19.124,0.139,378.846,1.515,1.37,8.577,2.416,1.414
199.579,133.517,0.234,0.2,0.597,888.063,10.363,0.546,306.275,7.81,1.307,8.795,3.424,1.637
179.694,137.308,0.708,0.914,0.531,855.592,8.188,0.928,401.734,9.258,1.428,5.602,2.439,1.283
357.04,174.757,0.234,0.737,0.228,191.475,19.848,0.217,981.384,7.852,0.471,5.32,3.714,1.257
185.956,197.018,0.36,0.725,0.439,420.294,3.034,0.308,430.298,2.704,0.378,5.381,2.372,1.651
285.712,164.279,0.547,0.766,0.15,845.094,14.742,0.163,396.119,2.221,2.045,5.259,2.616,0.277
480.746,115.761,0.877,0.145,0.234,41.575,3.566,0.902,601.99,2.978,0.133,6.236,2.057,1.915
353.333,42.963,0.877,0.114,0.72,345.954,8.399,0.137,441.163,2.215,0.024,7.604,4.844,0.825
282.581,134.149,0.275,0.883,0.511,253.181,6.673,0.375,82.765,9.466,0.601,9.689,2.298,0.834
258.191,115.143,0.328,0.177,0.079,417.73,10.245,0.452,439.698,8.627,2.889,6.302,2.859,1.93
483.191,227.643,0.778,0.627,0.529,917.725,19.745,0.902,939.697,4.127,1.39,8.802,4.359,0.935
128.607,190.536,0.546,0.447,0.752,792.849,3.025,0.41,489.38,1.601,0.169,6.629,3.139,0.805
141.489,215.077,0.403,0.753,0.476,76.73,6.906,0.589,824.646,8.919,0.66,8.091,3.03,0.663
245.612,75.345,0.731,0.051,0.297,521.611,5.479,0.371,802.124,2.385,2.183,5.475,2.785,0.797
126.41,113.852,0.883,0.089,0.591,241.096,8.684,0.568,841.919,9.871,0.676,9.319,2.89,1.596
323.45,219.623,0.522,0.947,0.575,935.792,14.707,0.45,468.506,5.133,1.277,8.248,4.762,1.874
93.396,173.37,0.647,0.798,0.286,424.566,9.707,0.291,919.19,1.727,1.996,9.491,4.913,1.768
116.962,192.404,0.884,0.654,0.263,470.098,7.617,0.726,21.119,1.096,1.67,7.134,2.991,1.023
119.736,107.082,0.568,0.867,0.302,625.065,4.039,0.769,414.979,5.637,1.912,5.496,3.984,1.949
220.37,197.829,0.368,0.529,0.055,217.842,6.841,0.535,458.924,2.024,1.798,8.196,3.102,1.286
51.318,81.47,0.376,0.186,0.856,438.482,14.638,0.432,616.211,6.985,2.751,7.446,3.919,1.213
302.988,72.145,0.217,0.321,0.621,596.745,17.455,0.475,978.455,8.95,2.582,7.981,4.613,1.589
144.702,140.906,0.785,0.905,0.124,614.75,11.4,0.598,560.059,1.189,2.091,9.939,2.69,1.884
491.376,184.494,0.325,0.713,0.913,833.376,1.012,0.581,32.838,4.646,1.799,9.224,2.51,1.249
299.39,218.25,0.42,0.933,0.49,396.002,17.931,0.626,153.809,3.72,2.934,6.345,3.534,0.952
468.222,249.684,0.083,0.103,0.698,292.06,3.947,0.552,408.143,5.786,1.106,7.005,3.699,0.828
491.953,229.909,0.177,0.312,0.862,141.671,8.956,0.825,953.064,4.011,0.538,8.44,3.201,0.256
332.568,109.595,0.264,0.299,0.743,813.478,7.513,0.545,991.211,5.86,2.376,5.571,4.294,0.467
207.269,108.578,0.482,0.138,0.682,998.901,18.629,0.912,584.107,2.348,2.011,5.374,3.382,1.953
296.176,137.733,0.825,0.725,0.111,920.472,3.937,0.617,480.897,6.951,1.316,5.747,4.811,1.721
356.848,192.377,0.434,0.444,0.291,416.266,14.781,0.327,761.475,6.926,2.671,9.283,3.836,1.338
348.608,186.609,0.49,0.694,0.11,661.624,5.166,0.19,294.434,3.017,0.263,7.048,3.768,1.605
202.106,107.645,0.874,0.266,0.746,831.178,16.333,0.629,443.726,4.24,2.76,6.174,4.37,1.18
98.944,43.649,0.228,0.256,0.445,769.9,2.774,0.823,209.596,7.116,1.732,7.598,2.472,1.795
411.835,196.579,0.221,0.853,0.691,293.342,15.391,0.704,608.033,5.64,1.286,9.512,3.527,1.779
282.745,169.937,0.185,0.232,0.079,682.254,4.096,0.523,413.941,5.44,1.183,5.39,4.553,1.383
226.111,246.759,0.772,0.877,0.498,594.486,5.439,0.641,979.736,5.331,0.421,5.731,4.731,1.119
89.221,171.063,0.535,0.384,0.757,885.987,8.603,0.143,965.576,3.63,0.765,5.587,3.587,1.441
495.468,150.807,0.338,0.516,0.784,977.6,1.98,0.438,804.627,1.409,1.546,5.667,4.959,0.583
454.819,27.211,0.184,0.301,0.776,630.436,15.905,0.062,99.061,5.588,2.033,6.123,4.152,1.847
185.516,28.049,0.881,0.285,0.793,731.814,19.269,0.349,525.025,6.967,0.088,5.513,3.893,1.948
53.406,235.114,0.537,0.79,0.26,739.993,15.032,0.654,758.057,9.875,1.759,6.664,3.662,1.016
420.541,51.381,0.425,0.503,0.76,866.762,5.626,0.416,815.857,5.114,1.84,6.582,4.416,0.949
280.136,150.368,0.938,0.311,0.596,397.528,4.912,0.95,404.236,9.689,1.821,9.329,3.688,1.053
203.534,40.573,0.071,0.69,0.826,6.236,6.448,0.751,78.736,8.399,1.995,7.921,3.99,0.454
245.282,33.322,0.536,0.728,0.533,661.502,6.652,0.399,829.712,5.631,0.815,8.209,2.557,0.223
324.823,148.679,0.412,0.264,0.119,385.138,1.475,0.677,965.454,4.145,0.039,7.549,2.712,1.768
137.506,116.214,0.736,0.717,0.165,386.847,15.906,0.506,557.984,4.477,1.334,7.009,4.595,1.843
93.066,243.408,0.221,0.681,0.108,970.703,16.623,0.642,740.235,4.217,1.94,8.369,4.314,1.195
218.613,142.458,0.386,0.377,0.34,784.243,9.142,0.644,415.955,6.138,1.645,7.044,4.801,1.216
99.164,184.604,0.347,0.39,0.336,676.639,4.342,0.12,570.435,8.87,0.799,7.376,4.325,1.592
226.303,60.609,0.163,0.631,0.685,75.754,11.897,0.801,169.373,5.799,2.432,9.522,3.05,1.365
319.165,172.327,0.45,0.169,0.403,910.645,12.866,0.708,900.879,5.61,0.899,8.86,3.935,1.812
445.343,144.888,0.594,0.402,0.488,8.433,18.755,0.679,689.331,5.281,1.564,5.224,2.192,1.908
86.145,92.181,0.342,0.142,0.804,627.201,1.867,0.165,847.412,4.746,0.867,6.198,2.875,1.758
305.048,242.502,0.051,0.749,0.583,309.943,1.16,0.195,509.4,8.514,1.166,9.029,4.409,1.047
142.23,141.098,0.085,0.268,0.426,885.621,3.711,0.789,158.326,8.43,1.648,9.808,2.315,1.665
333.887,108.936,0.751,0.192,0.913,349.616,2.744,0.709,111.329,1.369,1.858,7.295,3.295,0.892
225.177,163.565,0.414,0.867,0.241,226.204,19.218,0.344,387.574,9.544,2.1,8.705,2.974,1.98
494.891,210.861,0.262,0.453,0.737,44.321,8.582,0.181,212.525,3.029,0.651,6.451,4.08,1.575
329.822,68.341,0.937,0.789,0.164,793.703,8.482,0.208,163.331,8.882,0.69,9.423,4.766,1.795
423.59,126.981,0.881,0.836,0.711,401.495,12.028,0.453,264.039,4.029,1.612,9.416,2.424,1.662
152.942,27.142,0.645,0.093,0.248,88.144,19.235,0.706,120.85,3.692,0.75,8.268,3.789,0.374
231.577,135.316,0.87,0.346,0.737,470.281,18.058,0.642,563.904,1.967,1.108,9.229,2.429,0.113
144.922,72.461,0.17,0.493,0.634,929.688,9.758,0.282,54.688,3.742,0.352,6.289,2.117,1.798
343.829,152.579,0.708,0.837,0.398,208.626,16.732,0.525,854.37,8.472,1.344,8.852,4.937,0.211
200.128,232.339,0.139,0.671,0.462,654.911,4.913,0.491,941.284,1.818,0.843,7.558,4.94,1.018
217.871,166.943,0.322,0.213,0.878,748.049,7.643,0.899,291.016,4.252,2.162,5.615,3.646,1.872
224.765,40.065,0.486,0.622,0.215,985.413,8.363,0.515,734.314,7.667,2.319,9.534,2.733,1.438
212.268,84.93,0.19,0.742,0.089,346.93,1.329,0.741,614.014,4.122,0.319,9.532,3.517,1.021
414.746,209.131,0.491,0.945,0.372,185.555,13.58,0.843,103.517,4.814,0.475,8.428,3.459,1.996
72.247,232.999,0.565,0.66,0.125,89.487,18.105,0.172,422.73,5.923,1.385,5.131,2.962,0.153
359.375,207.813,0.781,0.219,0.106,687.503,11.688,0.444,687.5,6.063,0.563,6.563,2.188,0.383
117.236,30.933,0.184,0.793,0.204,182.625,18.46,0.775,211.915,4.647,0.484,7.417,4.3,0.727
147.668,187.982,0.48,0.089,0.055,920.167,3.129,0.267,515.381,4.149,1.418,9.42,4.528,0.786
157.886,147.498,0.337,0.108,0.239,460.455,4.46,0.624,886.231,9.398,0.093,6.882,3.68,1.95
239.075,205.56,0.128,0.103,0.744,623.295,8.77,0.731,31.007,6.821,1.839,8.561,2.699,1.252
473.248,215.53,0.318,0.439,0.436,476.69,13.309,0.876,780.64,7.606,0.783,8.903,3.67,0.591
116.44,157.729,0.752,0.211,0.166,167.55,3.77,0.328,593.201,8.946,2.086,8.477,3.771,0.506
347.812,126.198,0.352,0.699,0.433,774.477,10.589,0.818,320.252,2.675,0.374,8.089,4.162,0.116
88.232,140.356,0.358,0.309,0.571,833.009,16.938,0.232,784.18,8.567,2.318,9.38,2.618,1.998
468.854,86.771,0.102,0.118,0.315,361.457,2.287,0.895,266.969,7.694,0.859,9.87,4.461,1.038
114.38,91.907,0.593,0.772,0.127,18.076,14.981,0.263,742.676,2.885,2.884,8.206,4.714,0.339
96.692,167.767,0.307,0.88,0.586,213.143,12.11,0.819,995.85,9.317,1.875,6.393,3.414,0.125
337.347,120.883,0.067,0.68,0.394,959.839,3.34,0.371,310.67,6.778,2.269,8.538,3.171,1.906
197.272,177.737,0.856,0.949,0.257,691.531,4.774,0.471,112.672,1.313,2.857,7.985,3.728,0.584
452.704,175.705,0.853,0.144,0.54,325.568,18.676,0.94,993.774,3.873,1.119,7.857,3.237,1.762
169.037,205.478,0.473,0.239,0.854,898.316,1.615,0.133,446.412,4.87,2.383,9.539,3.127,1.077
182.44,170.651,0.198,0.451,0.362,709.353,10.307,0.934,313.111,4.884,1.667,7.53,3.568,1.045
432.874,130.194,0.909,0.614,0.566,802.004,16.433,0.936,928.467,2.347,1.239,8.468,4.952,0.566
443.832,169.374,0.839,0.458,0.294,686.099,6.016,0.659,809.021,3.435,0.425,8.169,3.733,1.13
320.813,168.207,0.168,0.696,0.278,86.191,6.877,0.198,44.679,4.342,2.466,8.512,4.686,0.494
362.067,59.305,0.92,0.727,0.152,202.278,13.29,0.154,900.757,5.33,2.514,9.67,4.663,0.519
112.073,198.309,0.398,0.788,0.135,405.524,8.677,0.182,258.546,6.337,2.416,6.935,4.818,1.977
346.356,96.164,0.612,0.072,0.651,807.985,3.201,0.762,839.478,2.941,0.258,9.449,4.942,0.732
287.14,150.162,0.306,0.536,0.65,234.993,13.559,0.616,681.519,8.024,0.884,6.122,3.996,1.519
465.118,148.184,0.367,0.806,0.211,837.526,3.15,0.452,725.464,8.859,1.075,6.606,4.808,0.53
97.461,64.551,0.11,0.588,0.271,199.227,19.926,0.63,449.219,9.824,2.918,9.512,3.934,1.091
337.842,71.802,0.914,0.696,0.677,731.448,3.431,0.9,276.368,1.888,1.076,5.669,4.235,1.205
242.426,196.469,0.834,0.068,0.893,139.535,5.864,0.842,162.232,8.957,1.027,5.296,2.21,1.735
439.685,218.195,0.791,0.654,0.732,600.346,13.195,0.766,180.909,1.903,2.5,7.675,3.12,1.683
254.181,127.09,0.057,0.271,0.858,56.284,2.556,0.198,944.214,2.952,2.106,5.2,4.151,1.836
423.26,197.897,0.328,0.742,0.204,916.383,15.132,0.255,184.205,7.802,2.194,5.831,2.994,0.213
465.942,141.125,0.227,0.688,0.661,49.326,10.825,0.235,898.926,2.604,2.416,7.737,2.183,0.65
56.015,124.44,0.823,0.509,0.777,110.421,5.988,0.178,609.314,4.292,1.944,6.409,2.358,1.687
406.726,125.25,0.878,0.372,0.911,868.898,18.966,0.833,129.151,5.199,0.74,6.293,2.291,0.713
265.387,188.504,0.579,0.309,0.788,315.559,18.411,0.418,21.852,9.443,1.495,9.846,3.385,1.211
119.955,78.627,0.281,0.33,0.82,97.238,19.95,0.138,147.889,4.657,0.985,9.61,4.92,1.983
264.069,66.995,0.877,0.295,0.137,918.092,9.375,0.085,339.234,9.821,2.365,9.04,4.127,0.164
442.981,209.076,0.226,0.567,0.139,763.918,6.098,0.351,234.132,8.93,2.636,5.826,4.621,0.475
402.551,187.103,0.722,0.606,0.565,330.329,19.977,0.376,863.037,1.793,0.539,9.557,2.453,1.229
129.102,48.73,0.229,0.862,0.588,863.283,11.168,0.862,488.282,7.363,2.707,8.223,4.051,0.857
244.073,115.445,0.867,0.759,0.873,705.691,13.745,0.699,390.504,3.682,0.363,7.617,4.248,0.342
429.578,75.153,0.53,0.094,0.942,200.936,8.946,0.759,422.12,8.398,1.22,6.078,2.467,1.063
225.891,106.683,0.654,0.675,0.384,937.745,1.088,0.388,364.991,1.319,2.865,9.254,2.084,1.256
479.648,243.092,0.468,0.217,0.183,919.007,7.546,0.097,863.22,8.124,1.604,8.343,2.838,1.135
437.982,176.474,0.153,0.503,0.583,730.349,16.087,0.804,51.881,7.788,2.981,6.317,4.076,0.183
190.131,145.712,0.852,0.619,0.333,257.698,6.661,0.709,899.536,4.449,2.992,8.992,2.705,1.294
437.488,113.385,0.729,0.156,0.649,691.165,15.143,0.543,728.76,7.01,0.898,7.904,4.804,0.359
235.532,211.122,0.668,0.516,0.418,617.741,16.146,0.271,170.35,2.961,1.158,9.37,4.126,0.955
184.363,43.073,0.897,0.774,0.143,128.671,6.831,0.6,916.26,6.447,2.585,5.717,2.367,0.484
382.611,183.066,0.144,0.867,0.62,638.553,3.136,0.208,319.459,1.408,0.386,9.822,3.871,1.314
337.567,149.777,0.271,0.779,0.633,929.078,11.885,0.949,460.572,5.367,2.964,6.031,2.539,0.568
65.93,144.476,0.812,0.58,0.528,926.026,15.858,0.3,876.709,9.862,2.478,6.188,3.221,1.108
262.585,32.086,0.716,0.084,0.158,361.09,14.661,0.925,136.964,4.847,2.778,6.488,3.205,1.319
121.521,243.683,0.928,0.404,0.792,362.067,8.519,0.685,856.69,1.165,0.309,6.053,3.225,0.649
208.917,245.523,0.318,0.801,0.69,408.819,1.573,0.656,874.878,5.791,2.659,8.007,4.576,0.124
162.28,167.273,0.272,0.645,0.581,903.81,13.923,0.521,145.997,4.072,0.474,6.462,4.963,1.091
133.771,47.549,0.709,0.712,0.733,366.828,18.922,0.274,215.699,7.716,0.835,9.252,4.427,1.14
182.166,92.95,0.473,0.438,0.15,465.582,8.779,0.138,210.206,3.397,0.456,9.344,2.469,0.272
387.555,201.248,0.278,0.922,0.136,227.669,1.155,0.465,414.429,1.058,0.283,7.082,4.223,0.756
201.941,199.518,0.665,0.739,0.642,292.732,3.12,0.114,564.698,5.252,1.015,8.177,3.984,1.681
131.628,220.612,0.806,0.542,0.051,948.975,14.401,0.424,470.948,9.47,1.109,9.271,2.953,1.245
319.028,84.12,0.807,0.665,0.389,307.197,6.238,0.944,180.116,8.462,1.117,8.658,3.417,1.448
135.968,74.576,0.875,0.458,0.544,320.93,8.067,0.398,126.832,1.344,2.501,9.911,2.379,1.286
66.644,122.641,0.539,0.532,0.739,186.41,17.442,0.631,521.607,8.536,1.449,6.937,4.319,0.336
190.79,88.693,0.554,0.126,0.818,337.287,9.25,0.283,794.556,1.447,0.944,7.173,3.858,0.293
355.942,146.523,0.705,0.282,0.315,975.159,12.695,0.582,160.584,5.615,0.589,7.974,3.147,0.492
328.503,37.799,0.075,0.711,0.107,261.482,3.714,0.143,783.447,4.408,1.296,7.709,2.765,1.37
213.202,91.989,0.33,0.639,0.539,508.184,12.645,0.51,760.376,7.011,1.673,6.055,3.14,1.15
289.941,144.971,0.052,0.4,0.614,408.209,3.561,0.699,927.734,4.779,0.628,5.557,2.627,1.071
67.194,193.558,0.933,0.239,0.756,105.6,3.438,0.253,651.734,7.008,2.177,6.852,4.689,1.781
333.228,137.17,0.31,0.647,0.544,566.899,9.897,0.061,807.129,3.641,1.555,9.954,3.841,1.875
231.769,40.738,0.779,0.397,0.16,647.098,19.905,0.822,449.097,5.967,0.258,5.253,2.057,1.904
60.547,114.648,0.451,0.774,0.24,867.189,8.57,0.676,242.188,4.305,2.039,7.852,3.805,0.679
324.658,240.112,0.135,0.701,0.703,893.556,7.624,0.613,172.852,6.827,1.539,8.081,2.214,0.183
184.335,165.749,0.778,0.189,0.324,75.266,4.578,0.238,456.971,5.593,2.26,5.374,4.994,0.202
83.261,248.805,0.769,0.592,0.203,960.022,15.599,0.893,216.737,8.001,0.134,7.141,3.125,1.177
374.179,134.108,0.651,0.485,0.788,559.636,7.843,0.392,535.096,5.733,1.464,9.046,4.572,1.974
319.824,144.092,0.948,0.614,0.154,130.868,19.963,0.062,205.079,7.838,1.014,6.514,3.014,0.954
446.497,122.943,0.473,0.799,0.751,396.735,16.043,0.386,179.444,5.203,1.582,7.506,3.473,0.801
356.189,164.142,0.849,0.898,0.266,633.549,17.166,0.915,65.675,9.198,2.928,6.63,3.302,0.42
495.248,66.762,0.244,0.831,0.899,571.843,5.143,0.635,415.467,5.272,0.991,9.346,2.218,0.813
292.194,81.058,0.483,0.689,0.306,605.595,12.938,0.703,151.734,2.508,0.678,9.352,3.189,0.786
199.854,197.046,0.947,0.339,0.545,709.964,16.159,0.511,489.258,6.792,2.347,9.155,4.733,0.129
113.062,44.226,0.117,0.434,0.117,325.69,12.439,0.703,380.372,9.275,0.146,6.853,4.448,0.439
373.52,49.843,0.473,0.823,0.322,217.354,11.359,0.687,777.771,4.841,1.644,6.138,3.639,1.938
447.925,62.244,0.46,0.407,0.073,917.481,13.886,0.621,366.7,1.066,2.846,7.722,3.856,0.31
486.459,50.063,0.543,0.842,0.671,153.878,3.882,0.421,934.998,7.346,1.26,7.256,4.879,1.147
225.012,86.029,0.494,0.244,0.716,842.043,11.739,0.534,124.757,5.414,2.683,6.842,3.731,0.319
125.421,231.021,0.686,0.494,0.27,219.368,1.981,0.883,353.394,9.289,1.119,7.451,3.762,0.618
396.811,242.543,0.103,0.353,0.14,915.589,17.612,0.157,259.217,7.241,1.834,9.502,2.5,0.875
